,pair,coint_score,pvalue
2576,"('CSGP', 'VZ')",-4.386081882398653,0.00187295656911802
892,"('ADM', 'NVR')",-4.385537391495816,0.0018767071214515708
812,"('ACGL', 'LMT')",-4.385527614444938,0.0018767745311899751
30,"('AOS', 'AZO')",-4.381964863604545,0.001901488689549859
5445,"('RMD', 'WDC')",-4.381251101274862,0.0019064760840836854
93,"('AOS', 'FICO')",-4.380170258433073,0.0019140515448159083
4266,"('HES', 'MDT')",-4.379198348202473,0.0019208873423859339
858,"('ACGL', 'ZTS')",-4.378492518870982,0.0019258658801120272
480,"('AMCR', 'D')",-4.37742933188384,0.0019333876157908308
478,"('AMZN', 'LULU')",-4.377216345215725,0.0019348977052990237
5541,"('STE', 'VRTX')",-4.3768631827725075,0.0019374040607469875
1424,"('CHRW', 'PPG')",-4.376150425603547,0.0019424715921283141
5434,"('RMD', 'TROW')",-4.376112036784199,0.001942744875850207
1372,"('CHRW', 'GNRC')",-4.37608270438459,0.0019429537124278384
143,"('AOS', 'LVS')",-4.37597440519537,0.0019437249456481897
3870,"('FDX', 'USB')",-4.375372882577704,0.0019480137499561668
3309,"('ETR', 'TTWO')",-4.374858213507138,0.001951690259366235
585,"('APH', 'CMG')",-4.372850568628938,0.00196609333558276
589,"('APH', 'CMS')",-4.372604535069336,0.001967865170514354
4203,"('HAL', 'USB')",-4.370580669288373,0.001982496507493369
3846,"('FAST', 'PSA')",-4.370218057746149,0.0019851285994338316
1416,"('CHRW', 'ON')",-4.369504058019281,0.0019903207867670433
693,"('ANSS', 'SYF')",-4.368479304597945,0.00199779476608407
4288,"('HES', 'PGR')",-4.3684044267534645,0.001998341901762454
505,"('AXP', 'VST')",-4.367539365261267,0.0020046730218127775
2700,"('DVN', 'NEE')",-4.366875145819668,0.0020095468510305426
481,"('AMCR', 'XOM')",-4.365336702606052,0.002020877655230796
159,"('AOS', 'MCHP')",-4.3650588097543865,0.0020229306686446137
623,"('APH', 'KEY')",-4.362571649181781,0.0020413915231392065
254,"('ABBV', 'KO')",-4.361708621046752,0.0020478337081755588
2215,"('CVX', 'REG')",-4.36164927906322,0.0020482773654039764
509,"('AIG', 'ANET')",-4.361163747592114,0.0020519106803552115
4543,"('JKHY', 'KDP')",-4.3605036704802895,0.0020568597265179372
5001,"('MU', 'UPS')",-4.359874859050668,0.002061584634923256
1382,"('CHRW', 'HUBB')",-4.357698150559683,0.0020780182391857255
10,"('AOS', 'APD')",-4.3570041435767815,0.002083283273882063
101,"('AOS', 'FOXA')",-4.3555567554436365,0.002094303556911275
3716,"('ESS', 'KVUE')",-4.354975849524594,0.0020987416849257397
2541,"('CTVA', 'UNP')",-4.354641382427012,0.002101300966855644
2970,"('EBAY', 'HWM')",-4.353954541553782,0.0021065656129319434
1956,"('CRL', 'LVS')",-4.352968642757381,0.0021141438942961586
353,"('ABNB', 'SPG')",-4.350944293886259,0.002129783594500661
2731,"('DLR', 'USB')",-4.350769590905899,0.0021311383223921966
2355,"('CTAS', 'STLD')",-4.350443910109205,0.002133665932393389
2670,"('DE', 'FOXA')",-4.350018844515859,0.0021369690433275636
537,"('AIG', 'NOW')",-4.344479588110335,0.0021804486556972354
3948,"('FE', 'MHK')",-4.342954991160327,0.0021925586464469323
724,"('AMAT', 'J')",-4.341653645823514,0.002202944536919371
3370,"('EOG', 'NTRS')",-4.341447021172209,0.00220459776667441
2666,"('DECK', 'NOW')",-4.340098846880739,0.0022154128913655516
220,"('AOS', 'TEL')",-4.339329937399102,0.002221603084928003
601,"('APH', 'EXC')",-4.339268137679095,0.002222101304754623
2960,"('EBAY', 'GE')",-4.339151704254233,0.0022230402539529506
301,"('AMD', 'MLM')",-4.338085067647084,0.0022316589866666244
4324,"('HES', 'V')",-4.337760065894259,0.0022342912330704408
3708,"('ESS', 'EXPD')",-4.336274861429626,0.002246356758299936
1564,"('CBRE', 'GLW')",-4.336263528801513,0.0022464490537239938
4296,"('HES', 'ROP')",-4.336183817487132,0.0022470983393726076
3435,"('EPAM', 'SW')",-4.33548858798792,0.0022527686702021156
888,"('ADM', 'LMT')",-4.334353239376032,0.0022620570991822068
486,"('AEE', 'AJG')",-4.333892644828999,0.0022658353706274718
2957,"('EBAY', 'FOXA')",-4.332832819546255,0.002274551327709535
1118,"('BBY', 'CZR')",-4.332427343429718,0.0022778941386686568
4679,"('JKHY', 'WAT')",-4.332061507912122,0.0022809140443048825
1017,"('AZO', 'JBHT')",-4.330405433275947,0.002294631010653548
5320,"('PYPL', 'ZBRA')",-4.330018504286511,0.002297846847321807
5548,"('SNPS', 'VMC')",-4.329987946179298,0.0022981009987403244
149,"('AOS', 'LOW')",-4.328394225259393,0.0023113920409678075
4945,"('MCD', 'WST')",-4.32824492777347,0.0023126407605853997
2201,"('CVX', 'PG')",-4.32814879388145,0.0023134451516090494
247,"('AOS', 'ZTS')",-4.324870713647708,0.0023410294610690177
4341,"('HLT', 'SPG')",-4.324761938745185,0.00234194996780059
4548,"('JKHY', 'KHC')",-4.323893850661108,0.002349308154458515
4551,"('JKHY', 'LH')",-4.322905665193484,0.0023577103291836767
4245,"('HES', 'ICE')",-4.322860221623751,0.0023580973861881726
4725,"('JNPR', 'VRSK')",-4.322021281196245,0.002365253460695708
4730,"('K', 'LW')",-4.320257444463432,0.0023803643079104964
673,"('APH', 'WST')",-4.316555723643077,0.002412367572719636
2211,"('CVX', 'DGX')",-4.315427359398589,0.0024222016297387092
633,"('APH', 'MSI')",-4.315265652369163,0.002423613988702533
683,"('ANSS', 'HBAN')",-4.312103776192764,0.002451383331897713
264,"('ACN', 'IVZ')",-4.311422188649653,0.0024574077846837776
3212,"('ENPH', 'MRNA')",-4.311139788953029,0.0024599078785945724
714,"('APO', 'NOW')",-4.310685484331918,0.0024639347824026267
140,"('AOS', 'KKR')",-4.309412278463294,0.002475252795214149
5172,"('NSC', 'ORCL')",-4.308423868551282,0.0024840722303975096
2116,"('CVX', 'KMB')",-4.308298607813936,0.0024851919827885384
2360,"('CSCO', 'FFIV')",-4.307908655678547,0.0024886808950089594
4823,"('LII', 'VTRS')",-4.307207055373444,0.00249496952326481
51,"('AOS', 'CMG')",-4.302192567276102,0.0025403446543747466
1568,"('CBRE', 'GS')",-4.301483318656303,0.002546823649030133
3141,"('ENPH', 'ETR')",-4.301199340748787,0.002549422064048105
1440,"('CHRW', 'TXT')",-4.29992850329193,0.002561080308143007
1018,"('AZO', 'J')",-4.299832489097843,0.002561963106839912
534,"('AIG', 'ROST')",-4.299429226733663,0.0025656739543910103
1057,"('AVY', 'BXP')",-4.299147601371472,0.0025682684311787566
102,"('AOS', 'FOX')",-4.2990285774688655,0.0025693656679398576
2411,"('CLX', 'VTRS')",-4.298206675019203,0.0025769542947831747
1344,"('CHRW', 'CLX')",-4.297977319178401,0.002579075625947571
3885,"('FSLR', 'GILD')",-4.297644494937107,0.0025821568109941303
5091,"('MOH', 'DIS')",-4.295520596362091,0.0026018993533097126
1292,"('BLDR', 'GWW')",-4.291520578844401,0.00263945985540446
561,"('AMP', 'PNC')",-4.290864865073007,0.0026456645682164065
670,"('APH', 'WAB')",-4.287702856904254,0.002675774475895974
2625,"('CMI', 'ROK')",-4.2865191067646915,0.0026871276882870225
4639,"('JKHY', 'SYK')",-4.284079079111887,0.0027106699938715733
105,"('AOS', 'IT')",-4.282011446540991,0.002730767986031055
1209,"('BA', 'CCI')",-4.281259795456912,0.002738108237770714
4069,"('GEV', 'KDP')",-4.280014081979334,0.002750313319354085
5181,"('NRG', 'RL')",-4.279841871669558,0.0027520045179764002
2932,"('ETN', 'PTC')",-4.279273507057609,0.0027575929715453816
2958,"('EBAY', 'FOX')",-4.27859352641501,0.0027642926337916466
1269,"('BR', 'NFLX')",-4.277950588930173,0.0027706411155394685
1513,"('CCL', 'STT')",-4.276789765430995,0.0027821373420999804
1483,"('COF', 'GS')",-4.27607812258791,0.0027892068229650032
4276,"('HES', 'NVDA')",-4.273679603109632,0.00281315588514141
4966,"('MET', 'TFC')",-4.273234985061956,0.002817616130402374
987,"('ADP', 'FI')",-4.272522598824489,0.002824776113068319
39,"('AOS', 'BLDR')",-4.271252979912191,0.002837578250007385
5312,"('PAYX', 'WELL')",-4.269860607835542,0.0028516796005875846
913,"('AJG', 'RSG')",-4.269511979925674,0.002855220445996258
3946,"('FE', 'MCHP')",-4.2684632867437635,0.0028658959443650287
4071,"('GEV', 'MDLZ')",-4.266962709693893,0.002881235485860054
4346,"('HOLX', 'NVR')",-4.266368076803356,0.0028873349701046868
3764,"('EVRG', 'RSG')",-4.265466377631228,0.0028966068976495314
2891,"('DHI', 'FCX')",-4.265380044174304,0.002897496077927867
1393,"('CHRW', 'KIM')",-4.264800900757938,0.002903467392416079
2300,"('CVX', 'XEL')",-4.264050762325747,0.0029112186125612722
2402,"('CLX', 'PKG')",-4.259527161414266,0.002958366536552118
1078,"('BKR', 'JKHY')",-4.2584951594177385,0.002969220745626031
4441,"('PODD', 'JPM')",-4.25755086880608,0.0029791845434576384
5439,"('RMD', 'URI')",-4.257469933937248,0.0029800399679229643
551,"('AMP', 'ANSS')",-4.2569815834973515,0.0029852062867995405
72,"('AOS', 'DOV')",-4.256175316707851,0.002993753924687626
5546,"('SNPS', 'USB')",-4.256077833028936,0.0029947889229398825
1260,"('BR', 'DE')",-4.255896344778788,0.0029967166871156044
703,"('APA', 'AMAT')",-4.255622422148704,0.0029996284499605856
1465,"('CZR', 'FANG')",-4.255338026777245,0.003002654291503621
781,"('ACGL', 'FE')",-4.255118002596788,0.003004997178881067
729,"('AMAT', 'RMD')",-4.255024275677973,0.003005995723764475
2993,"('EBAY', 'MKTX')",-4.254733980587116,0.0030090903982478274
200,"('AOS', 'PWR')",-4.2547076025497015,0.0030093717450914623
3064,"('EW', 'NOC')",-4.254115814058996,0.0030156900990694437
2948,"('EBAY', 'FFIV')",-4.2539698934561025,0.0030172499259903235
3324,"('EOG', 'IT')",-4.252511427852913,0.0030328811243726006
517,"('AIG', 'DECK')",-4.252069014477712,0.0030376374265184123
1086,"('BALL', 'CARR')",-4.251599350273477,0.003042694206517366
871,"('ADM', 'DHI')",-4.251134939441462,0.0030477020391287213
3455,"('EQIX', 'ROK')",-4.248127477086529,0.0030803160798197845
165,"('AOS', 'MSI')",-4.245715783344519,0.0031067009920203352
2145,"('CVX', 'MDT')",-4.244746438993917,0.003117364454356021
2189,"('CVX', 'PAYX')",-4.2446294313437765,0.0031186538941631358
2302,"('CVX', 'YUM')",-4.243539902912378,0.003130684210972625
1232,"('BMY', 'ENPH')",-4.242845931316931,0.0031383691141229826
1067,"('AVY', 'MHK')",-4.242258696936195,0.0031448855758844773
3777,"('EXE', 'LHX')",-4.242077192557399,0.0031469022213850375
1588,"('CDW', 'MTCH')",-4.241991999741606,0.0031478491854235826
1098,"('BALL', 'TXT')",-4.240820968367907,0.0031608924106533627
2108,"('CVX', 'JNJ')",-4.23728017727654,0.003200633434428207
4813,"('LII', 'PTC')",-4.236915336101633,0.003204754321114483
4080,"('GEV', 'WAT')",-4.23683914332283,0.00320561553506758
1535,"('CARR', 'TXT')",-4.236126107113383,0.003213685365035818
1194,"('BX', 'USB')",-4.234326951085403,0.0032341304861922093
3914,"('FSLR', 'USB')",-4.234238989734193,0.0032351331133918617
4832,"('LKQ', 'WEC')",-4.23373163869226,0.0032409217302003072
161,"('AOS', 'MSFT')",-4.233549163289449,0.0032430060077748737
5494,"('SNA', 'TFC')",-4.233343824936968,0.003245352904321681
825,"('ACGL', 'NVR')",-4.232822450284574,0.0032513189239650234
2511,"('COO', 'J')",-4.2320703160875714,0.003259943251161248
2966,"('EBAY', 'GL')",-4.2314513183957505,0.003267056735034131
1324,"('BXP', 'HAL')",-4.230120563226027,0.003282398006747751
2143,"('CVX', 'MKC')",-4.228290141090864,0.003303607698432329
4641,"('JKHY', 'SYF')",-4.227578747707407,0.003311884761839508
3971,"('FE', 'UHS')",-4.226660768530046,0.003322593601513348
29,"('AOS', 'ADSK')",-4.225963510561097,0.0033307488244924714
3046,"('EBAY', 'V')",-4.225878013509877,0.003331750073891144
5222,"('OMC', 'PHM')",-4.22561049939175,0.003334884697154214
1642,"('CNC', 'DPZ')",-4.224457968196963,0.003348420593129234
1094,"('BALL', 'LMT')",-4.222689087546177,0.003369293373127292
5613,"('TSCO', 'ZBH')",-4.222119242067655,0.003376042948774454
5271,"('PARA', 'PGR')",-4.221776033557231,0.003380114095023315
3772,"('EXC', 'PWR')",-4.220085892148158,0.003400228424092729
1972,"('CHTR', 'CINF')",-4.219040282172676,0.0034127271634747085
3931,"('FE', 'IFF')",-4.21747335333112,0.00343153648764901
1338,"('CHRW', 'CARR')",-4.216334724405386,0.0034452641722259973
2110,"('CVX', 'JNPR')",-4.216000873377748,0.003449298735885122
5240,"('PCAR', 'RF')",-4.215447650635666,0.003455993937683041
1947,"('CRL', 'STZ')",-4.215160463481719,0.0034594742297032396
4100,"('GM', 'INTU')",-4.214425701093871,0.0034683931325075116
650,"('APH', 'RF')",-4.213912956625048,0.0034746295700084614
1948,"('CRL', 'DRI')",-4.213858797333919,0.0034752889022565143
3735,"('ESS', 'ULTA')",-4.213674841687783,0.0034775292256202365
79,"('AOS', 'EIX')",-4.213451337450545,0.0034802529790612627
859,"('ADM', 'AVY')",-4.213112671939865,0.0034843838860997923
3979,"('FI', 'LH')",-4.212491811630159,0.0034919685803119797
5605,"('TSCO', 'WMB')",-4.211651858395716,0.003502253920627066
418,"('ALGN', 'ZBRA')",-4.210143567348237,0.0035207929491727938
40,"('AOS', 'BG')",-4.209299694333228,0.0035312045786595326
4302,"('HES', 'SOLV')",-4.208721904736821,0.0035383495777618935
992,"('ADP', 'NWS')",-4.20756694389508,0.003552671697348291
5353,"('PPG', 'VRSN')",-4.206996533391731,0.0035597646862043034
4048,"('FCX', 'MKTX')",-4.2046718296617795,0.0035888066592239145
4278,"('HES', 'ORLY')",-4.204202761787662,0.003594692895383009
3734,"('ESS', 'TSN')",-4.202854519920937,0.003611661038153904
2277,"('CVX', 'VRTX')",-4.198249254959093,0.0036701754821316657
1378,"('CHRW', 'HOLX')",-4.198217489763091,0.0036705820911639535
5447,"('ROK', 'SPG')",-4.197496333985307,0.0036798243328064616
35,"('AOS', 'TECH')",-4.197372769603303,0.0036814100573773103
5112,"('MSI', 'PKG')",-4.197153084082589,0.00368423086917691
482,"('AMCR', 'FE')",-4.195908966233138,0.0037002430383452057
2199,"('CVX', 'PPL')",-4.195700468737993,0.0037029326955983865
3012,"('EBAY', 'PLTR')",-4.195690217343209,0.003703064986743678
3080,"('ELV', 'JNJ')",-4.195630380726191,0.0037038372466044593
419,"('ALLE', 'ADM')",-4.195535481248471,0.0037050623354195835
100,"('AOS', 'F')",-4.194510980286807,0.003718311624996619
5233,"('ORCL', 'USB')",-4.193837008347857,0.0037270513853085068
2236,"('CVX', 'SO')",-4.1930468391217435,0.0037373219109945294
2892,"('DHI', 'LMT')",-4.1919013104587854,0.0037522574153723105
3837,"('FDS', 'VTRS')",-4.191574033113593,0.0037565345200901057
387,"('ALGN', 'ADSK')",-4.19155720526661,0.0037567545596648416
3834,"('FDS', 'SRE')",-4.191174526439643,0.0037617616263118346
5000,"('MU', 'TXT')",-4.190853460502312,0.0037659672506914874
2237,"('CVX', 'SBUX')",-4.1903582766271095,0.0037724620825465155
3894,"('FSLR', 'K')",-4.189533011766586,0.0037833090641259315
558,"('AMP', 'PCAR')",-4.189128423260573,0.003788637259681556
3887,"('FSLR', 'HST')",-4.18580814106995,0.003832623830674367
5292,"('PH', 'TFC')",-4.185103379115147,0.0038420203772924423
5463,"('SLB', 'VLO')",-4.183751547758146,0.0038601033340540892
4322,"('HES', 'VTRS')",-4.18327165542347,0.003866541402117197
4816,"('LII', 'ROST')",-4.183238717069896,0.0038669836519855034
1347,"('CHRW', 'STZ')",-4.182700280869266,0.003874219586375914
1290,"('BLDR', 'URI')",-4.1820823296185665,0.003882539386355764
1445,"('CHRW', 'VLTO')",-4.181960317215126,0.0038841840357190455
4592,"('JKHY', 'NOC')",-4.18116199941856,0.0038949606012449378
342,"('APD', 'IVZ')",-4.180494824571428,0.0039039878480993983
5087,"('MOH', 'VST')",-4.1793750392538955,0.003919182232432424
2765,"('DLTR', 'LULU')",-4.178972948333608,0.003924651407491256
4268,"('HES', 'MSFT')",-4.1782791590775386,0.003934104646838176
2428,"('CMS', 'PYPL')",-4.177967532312713,0.003938357503544376
3207,"('ENPH', 'MCK')",-4.1774717083276025,0.003945132826374309
4817,"('LII', 'CRM')",-4.177200217958752,0.003948847199811714
20,"('AOS', 'AMP')",-4.176444269478881,0.003959206519530765
5624,"('TRV', 'VZ')",-4.17636350925224,0.003960314705896208
1404,"('CHRW', 'MRK')",-4.173994207707561,0.003992952711375056
1097,"('BALL', 'PHM')",-4.1732304983280635,0.004003525434508356
3024,"('EBAY', 'RL')",-4.172150776916687,0.004018516713684987
1349,"('CHRW', 'DHR')",-4.17177603544991,0.004023731767940762
1083,"('BKR', 'WFC')",-4.171326083387363,0.004030001664508699
4237,"('HSIC', 'RCL')",-4.168964138335933,0.004063061259914871
3900,"('FSLR', 'NVDA')",-4.1675799365580115,0.00408255072501649
699,"('AON', 'TMUS')",-4.167331202948467,0.004086061927376379
2592,"('CTRA', 'MKTX')",-4.167316167554746,0.004086274260258114
5017,"('MAA', 'PGR')",-4.165843908794643,0.00410711474278409
5114,"('MSI', 'PTC')",-4.165735464511124,0.004108653657587153
4107,"('GM', 'PKG')",-4.164091348372491,0.004132049733671924
4344,"('HOLX', 'KR')",-4.163715959860032,0.004137408637030282
1443,"('CHRW', 'UPS')",-4.163464227157087,0.004141005836334521
2534,"('CPAY', 'TFC')",-4.163077763393491,0.00414653387565414
2314,"('CB', 'INVH')",-4.162234723693022,0.004158616272948558
2678,"('DE', 'V')",-4.162203743833803,0.004159060887132491
4336,"('HES', 'ZBRA')",-4.161721857404016,0.004165982383435237
3916,"('FSLR', 'VRSN')",-4.161554122303747,0.004168394088792496
3848,"('FAST', 'SHW')",-4.161522923014449,0.004168842814824134
2361,"('CSCO', 'FTNT')",-4.160993052282578,0.004176470466492933
1399,"('CHRW', 'LEN')",-4.160724278372071,0.0041803444250602005
234,"('AOS', 'VLTO')",-4.160283098338629,0.004186710472845234
4141,"('GPC', 'PSX')",-4.159606818911322,0.004196486116238856
3216,"('ENPH', 'NEE')",-4.156507242786324,0.004241558130610983
2247,"('CVX', 'TER')",-4.1562525841298035,0.004245280809503382
86,"('AOS', 'EQR')",-4.155144759870709,0.004261510102227892
4076,"('GEV', 'SJM')",-4.154674497140615,0.0042684164369788165
4558,"('JKHY', 'LULU')",-4.152902136634596,0.004294537551730134
2144,"('CVX', 'MCD')",-4.151669861508964,0.004312784858826199
2590,"('CTRA', 'FOX')",-4.1510824825769195,0.004321507565587736
1427,"('CHRW', 'PEG')",-4.150998803711743,0.004322751525990697
5526,"('SO', 'VTR')",-4.150009627557461,0.004337481315771315
4652,"('JKHY', 'TJX')",-4.1498115072740935,0.004340437024242396
4304,"('HES', 'SBUX')",-4.149485263788471,0.004345308181424575
5427,"('RF', 'SNPS')",-4.148589181430358,0.004358713336798451
2500,"('COP', 'UNH')",-4.148241634987644,0.00436392269856407
2202,"('CVX', 'PGR')",-4.147888814782659,0.004369216925005526
4284,"('HES', 'PCG')",-4.146989924710782,0.00438273169968008
398,"('ALGN', 'KKR')",-4.146860787872564,0.004384676400120797
1360,"('CHRW', 'EIX')",-4.146546136126754,0.004389418110928856
45,"('AOS', 'CAH')",-4.146098377546637,0.004396173777414062
1099,"('BAC', 'CCL')",-4.145483103483074,0.004405472363820019
4378,"('HPQ', 'NVDA')",-4.145383257797345,0.004406983016211466
4677,"('JKHY', 'WBD')",-4.14521986594881,0.004409456134375915
1396,"('CHRW', 'LW')",-4.144260722223061,0.004423999420661347
4248,"('HES', 'K')",-4.144079180624785,0.004426757020936796
3007,"('EBAY', 'NVR')",-4.144025838339256,0.004427567583671015
522,"('AIG', 'HPE')",-4.143912255124471,0.004429293989026206
4279,"('HES', 'PKG')",-4.143150022746783,0.004440895434090082
2037,"('CVX', 'EL')",-4.143025672320179,0.00444279072160894
2386,"('CLX', 'ETN')",-4.142735226876218,0.004447220424398514
2026,"('CVX', 'ECL')",-4.14248186661614,0.004451087818507771
2952,"('EBAY', 'FIS')",-4.141986597296812,0.0044586566803056235
4481,"('IP', 'JKHY')",-4.141937116111629,0.004459413512638124
921,"('T', 'FSLR')",-4.141149951761059,0.004471469256348717
2141,"('CVX', 'MA')",-4.14061185193461,0.004479727588994878
71,"('AOS', 'D')",-4.140033659770827,0.004488616743771066
4894,"('LOW', 'RMD')",-4.139987135195806,0.004489332714352932
882,"('ADM', 'IRM')",-4.139590982614515,0.004495433364000252
658,"('APH', 'SYF')",-4.13950794315173,0.004496713109743449
3823,"('XOM', 'PEP')",-4.1391290573272785,0.004502556452650378
2461,"('CAG', 'CTRA')",-4.13906948670233,0.0045034758071636205
2927,"('ETN', 'JBHT')",-4.138197422150317,0.004516954023594435
3839,"('FAST', 'F')",-4.137423355690034,0.004528948461248896
4065,"('IT', 'RMD')",-4.136893253667167,0.004537179344824353
1506,"('KMX', 'RJF')",-4.135885200611737,0.004552869039211401
1560,"('CBOE', 'VRTX')",-4.1353466627385425,0.0045612713092795165
912,"('AJG', 'PPL')",-4.134807882470565,0.004569691518414241
4394,"('HBAN', 'PCAR')",-4.134347300522298,0.004576900864810877
3882,"('FITB', 'RMD')",-4.132933919743734,0.004599088911543567
2795,"('D', 'EXR')",-4.131993494483179,0.004613906562523984
249,"('ABT', 'PAYX')",-4.131881789098508,0.004615669520381181
383,"('ARE', 'FCX')",-4.129704018016959,0.004650162566891538
